sub_path,target
output/preprocessed_image\P\P101.jpg,15.0
output/preprocessed_image\V\V411.jpg,21.0
output/preprocessed_image\Z\Z238.jpg,25.0
output/preprocessed_image\L\L36.jpg,11.0
output/preprocessed_image\S\S112.jpg,18.0
output/preprocessed_image\Y\Y351.jpg,24.0
output/preprocessed_image\U\U143.jpg,20.0
output/preprocessed_image\V\V249.jpg,21.0
output/preprocessed_image\D\D296.jpg,3.0
output/preprocessed_image\Z\Z205.jpg,25.0
output/preprocessed_image\A\A359.jpg,0.0
output/preprocessed_image\T\T394.jpg,19.0
output/preprocessed_image\E\E88.jpg,4.0
output/preprocessed_image\P\P453.jpg,15.0
output/preprocessed_image\W\W126.jpg,22.0
output/preprocessed_image\O\O390.jpg,14.0
output/preprocessed_image\B\B54.jpg,1.0
output/preprocessed_image\O\O429.jpg,14.0
output/preprocessed_image\L\L419.jpg,11.0
output/preprocessed_image\H\H473.jpg,7.0
output/preprocessed_image\N\N135.jpg,13.0
output/preprocessed_image\Q\Q263.jpg,16.0
output/preprocessed_image\F\F227.jpg,5.0
output/preprocessed_image\R\R146.jpg,17.0
output/preprocessed_image\Z\Z47.jpg,25.0
output/preprocessed_image\D\D352.jpg,3.0
output/preprocessed_image\Z\Z63.jpg,25.0
output/preprocessed_image\K\K215.jpg,10.0
output/preprocessed_image\U\U477.jpg,20.0
output/preprocessed_image\Z\Z186.jpg,25.0
output/preprocessed_image\G\G316.jpg,6.0
output/preprocessed_image\V\V452.jpg,21.0
output/preprocessed_image\N\N316.jpg,13.0
output/preprocessed_image\I\I87.jpg,8.0
output/preprocessed_image\N\N359.jpg,13.0
output/preprocessed_image\Y\Y109.jpg,24.0
output/preprocessed_image\F\F413.jpg,5.0
output/preprocessed_image\A\A115.jpg,0.0
output/preprocessed_image\S\S136.jpg,18.0
output/preprocessed_image\I\I63.jpg,8.0
output/preprocessed_image\H\H480.jpg,7.0
output/preprocessed_image\H\H461.jpg,7.0
output/preprocessed_image\N\N90.jpg,13.0
output/preprocessed_image\O\O329.jpg,14.0
output/preprocessed_image\L\L81.jpg,11.0
output/preprocessed_image\V\V455.jpg,21.0
output/preprocessed_image\A\A3.jpg,0.0
output/preprocessed_image\L\L409.jpg,11.0
output/preprocessed_image\O\O299.jpg,14.0
output/preprocessed_image\nothing\nothing467.jpg,26.0
output/preprocessed_image\P\P292.jpg,15.0
output/preprocessed_image\Z\Z22.jpg,25.0
output/preprocessed_image\C\C259.jpg,2.0
output/preprocessed_image\A\A14.jpg,0.0
output/preprocessed_image\M\M3.jpg,12.0
output/preprocessed_image\Y\Y53.jpg,24.0
output/preprocessed_image\G\G348.jpg,6.0
output/preprocessed_image\L\L478.jpg,11.0
output/preprocessed_image\Q\Q419.jpg,16.0
output/preprocessed_image\A\A262.jpg,0.0
output/preprocessed_image\Z\Z396.jpg,25.0
output/preprocessed_image\C\C386.jpg,2.0
output/preprocessed_image\F\F107.jpg,5.0
output/preprocessed_image\N\N441.jpg,13.0
output/preprocessed_image\U\U38.jpg,20.0
output/preprocessed_image\nothing\nothing200.jpg,26.0
output/preprocessed_image\B\B268.jpg,1.0
output/preprocessed_image\B\B25.jpg,1.0
output/preprocessed_image\nothing\nothing152.jpg,26.0
output/preprocessed_image\Y\Y367.jpg,24.0
output/preprocessed_image\G\G16.jpg,6.0
output/preprocessed_image\K\K45.jpg,10.0
output/preprocessed_image\U\U419.jpg,20.0
output/preprocessed_image\Q\Q462.jpg,16.0
output/preprocessed_image\K\K371.jpg,10.0
output/preprocessed_image\F\F417.jpg,5.0
output/preprocessed_image\I\I466.jpg,8.0
output/preprocessed_image\Q\Q449.jpg,16.0
output/preprocessed_image\Z\Z43.jpg,25.0
output/preprocessed_image\O\O476.jpg,14.0
output/preprocessed_image\Y\Y345.jpg,24.0
output/preprocessed_image\U\U430.jpg,20.0
output/preprocessed_image\S\S238.jpg,18.0
output/preprocessed_image\E\E263.jpg,4.0
output/preprocessed_image\L\L195.jpg,11.0
output/preprocessed_image\E\E497.jpg,4.0
output/preprocessed_image\D\D440.jpg,3.0
output/preprocessed_image\Q\Q219.jpg,16.0
output/preprocessed_image\K\K257.jpg,10.0
output/preprocessed_image\Q\Q54.jpg,16.0
output/preprocessed_image\Y\Y486.jpg,24.0
output/preprocessed_image\T\T262.jpg,19.0
output/preprocessed_image\U\U353.jpg,20.0
output/preprocessed_image\nothing\nothing335.jpg,26.0
output/preprocessed_image\F\F479.jpg,5.0
output/preprocessed_image\T\T164.jpg,19.0
output/preprocessed_image\O\O250.jpg,14.0
output/preprocessed_image\S\S468.jpg,18.0
output/preprocessed_image\W\W53.jpg,22.0
output/preprocessed_image\U\U316.jpg,20.0
output/preprocessed_image\J\J435.jpg,9.0
output/preprocessed_image\I\I258.jpg,8.0
output/preprocessed_image\I\I151.jpg,8.0
output/preprocessed_image\N\N145.jpg,13.0
output/preprocessed_image\M\M218.jpg,12.0
output/preprocessed_image\F\F314.jpg,5.0
output/preprocessed_image\F\F418.jpg,5.0
output/preprocessed_image\O\O84.jpg,14.0
output/preprocessed_image\M\M477.jpg,12.0
output/preprocessed_image\R\R104.jpg,17.0
output/preprocessed_image\Z\Z499.jpg,25.0
output/preprocessed_image\Q\Q312.jpg,16.0
output/preprocessed_image\O\O162.jpg,14.0
output/preprocessed_image\U\U401.jpg,20.0
output/preprocessed_image\N\N3.jpg,13.0
output/preprocessed_image\I\I7.jpg,8.0
output/preprocessed_image\W\W111.jpg,22.0
output/preprocessed_image\R\R462.jpg,17.0
output/preprocessed_image\R\R145.jpg,17.0
output/preprocessed_image\C\C366.jpg,2.0
output/preprocessed_image\S\S336.jpg,18.0
output/preprocessed_image\T\T226.jpg,19.0
output/preprocessed_image\U\U2.jpg,20.0
output/preprocessed_image\nothing\nothing313.jpg,26.0
output/preprocessed_image\U\U322.jpg,20.0
output/preprocessed_image\J\J17.jpg,9.0
output/preprocessed_image\C\C405.jpg,2.0
output/preprocessed_image\Z\Z57.jpg,25.0
output/preprocessed_image\I\I174.jpg,8.0
output/preprocessed_image\Y\Y250.jpg,24.0
output/preprocessed_image\T\T481.jpg,19.0
output/preprocessed_image\B\B18.jpg,1.0
output/preprocessed_image\X\X184.jpg,23.0
output/preprocessed_image\X\X212.jpg,23.0
output/preprocessed_image\C\C319.jpg,2.0
output/preprocessed_image\Y\Y106.jpg,24.0
output/preprocessed_image\T\T125.jpg,19.0
output/preprocessed_image\R\R223.jpg,17.0
output/preprocessed_image\J\J32.jpg,9.0
output/preprocessed_image\X\X458.jpg,23.0
output/preprocessed_image\S\S418.jpg,18.0
output/preprocessed_image\N\N387.jpg,13.0
output/preprocessed_image\J\J375.jpg,9.0
output/preprocessed_image\Q\Q72.jpg,16.0
output/preprocessed_image\Y\Y316.jpg,24.0
output/preprocessed_image\H\H417.jpg,7.0
output/preprocessed_image\E\E49.jpg,4.0
output/preprocessed_image\B\B75.jpg,1.0
output/preprocessed_image\nothing\nothing262.jpg,26.0
output/preprocessed_image\M\M70.jpg,12.0
output/preprocessed_image\K\K28.jpg,10.0
output/preprocessed_image\nothing\nothing385.jpg,26.0
output/preprocessed_image\A\A498.jpg,0.0
output/preprocessed_image\T\T426.jpg,19.0
output/preprocessed_image\G\G9.jpg,6.0
output/preprocessed_image\F\F339.jpg,5.0
output/preprocessed_image\J\J486.jpg,9.0
output/preprocessed_image\nothing\nothing126.jpg,26.0
output/preprocessed_image\G\G190.jpg,6.0
output/preprocessed_image\K\K50.jpg,10.0
output/preprocessed_image\S\S72.jpg,18.0
output/preprocessed_image\C\C423.jpg,2.0
output/preprocessed_image\Y\Y175.jpg,24.0
output/preprocessed_image\R\R50.jpg,17.0
output/preprocessed_image\L\L449.jpg,11.0
output/preprocessed_image\O\O262.jpg,14.0
output/preprocessed_image\nothing\nothing315.jpg,26.0
output/preprocessed_image\L\L91.jpg,11.0
output/preprocessed_image\D\D215.jpg,3.0
output/preprocessed_image\F\F149.jpg,5.0
output/preprocessed_image\V\V439.jpg,21.0
output/preprocessed_image\U\U476.jpg,20.0
output/preprocessed_image\P\P200.jpg,15.0
output/preprocessed_image\P\P390.jpg,15.0
output/preprocessed_image\Y\Y457.jpg,24.0
output/preprocessed_image\B\B97.jpg,1.0
output/preprocessed_image\W\W246.jpg,22.0
output/preprocessed_image\Y\Y43.jpg,24.0
output/preprocessed_image\C\C216.jpg,2.0
output/preprocessed_image\T\T14.jpg,19.0
output/preprocessed_image\L\L189.jpg,11.0
output/preprocessed_image\K\K239.jpg,10.0
output/preprocessed_image\Q\Q437.jpg,16.0
output/preprocessed_image\B\B31.jpg,1.0
output/preprocessed_image\X\X300.jpg,23.0
output/preprocessed_image\E\E266.jpg,4.0
output/preprocessed_image\W\W74.jpg,22.0
output/preprocessed_image\W\W35.jpg,22.0
output/preprocessed_image\F\F99.jpg,5.0
output/preprocessed_image\A\A166.jpg,0.0
output/preprocessed_image\H\H110.jpg,7.0
output/preprocessed_image\C\C25.jpg,2.0
output/preprocessed_image\C\C459.jpg,2.0
output/preprocessed_image\P\P261.jpg,15.0
output/preprocessed_image\W\W204.jpg,22.0
output/preprocessed_image\Y\Y113.jpg,24.0
output/preprocessed_image\I\I498.jpg,8.0
output/preprocessed_image\U\U492.jpg,20.0
output/preprocessed_image\W\W147.jpg,22.0
output/preprocessed_image\F\F410.jpg,5.0
output/preprocessed_image\S\S385.jpg,18.0
output/preprocessed_image\R\R356.jpg,17.0
output/preprocessed_image\J\J23.jpg,9.0
output/preprocessed_image\H\H474.jpg,7.0
output/preprocessed_image\L\L393.jpg,11.0
output/preprocessed_image\I\I122.jpg,8.0
output/preprocessed_image\D\D326.jpg,3.0
output/preprocessed_image\C\C283.jpg,2.0
output/preprocessed_image\G\G277.jpg,6.0
output/preprocessed_image\X\X92.jpg,23.0
output/preprocessed_image\W\W291.jpg,22.0
output/preprocessed_image\J\J113.jpg,9.0
output/preprocessed_image\T\T235.jpg,19.0
output/preprocessed_image\C\C197.jpg,2.0
output/preprocessed_image\nothing\nothing293.jpg,26.0
output/preprocessed_image\Y\Y80.jpg,24.0
output/preprocessed_image\N\N269.jpg,13.0
output/preprocessed_image\F\F154.jpg,5.0
output/preprocessed_image\E\E361.jpg,4.0
output/preprocessed_image\U\U107.jpg,20.0
output/preprocessed_image\S\S226.jpg,18.0
output/preprocessed_image\Z\Z417.jpg,25.0
output/preprocessed_image\O\O350.jpg,14.0
output/preprocessed_image\P\P63.jpg,15.0
output/preprocessed_image\I\I107.jpg,8.0
output/preprocessed_image\H\H14.jpg,7.0
output/preprocessed_image\V\V418.jpg,21.0
output/preprocessed_image\G\G101.jpg,6.0
output/preprocessed_image\W\W247.jpg,22.0
output/preprocessed_image\O\O236.jpg,14.0
output/preprocessed_image\nothing\nothing302.jpg,26.0
output/preprocessed_image\N\N34.jpg,13.0
output/preprocessed_image\L\L448.jpg,11.0
output/preprocessed_image\B\B11.jpg,1.0
output/preprocessed_image\O\O407.jpg,14.0
output/preprocessed_image\F\F221.jpg,5.0
output/preprocessed_image\Q\Q466.jpg,16.0
output/preprocessed_image\O\O440.jpg,14.0
output/preprocessed_image\I\I344.jpg,8.0
output/preprocessed_image\X\X91.jpg,23.0
output/preprocessed_image\T\T487.jpg,19.0
output/preprocessed_image\P\P488.jpg,15.0
output/preprocessed_image\P\P38.jpg,15.0
output/preprocessed_image\I\I424.jpg,8.0
output/preprocessed_image\Q\Q410.jpg,16.0
output/preprocessed_image\B\B69.jpg,1.0
output/preprocessed_image\M\M96.jpg,12.0
output/preprocessed_image\R\R100.jpg,17.0
output/preprocessed_image\E\E25.jpg,4.0
output/preprocessed_image\J\J64.jpg,9.0
output/preprocessed_image\nothing\nothing473.jpg,26.0
output/preprocessed_image\W\W470.jpg,22.0
output/preprocessed_image\F\F1.jpg,5.0
output/preprocessed_image\G\G396.jpg,6.0
output/preprocessed_image\Y\Y0.jpg,24.0
output/preprocessed_image\O\O235.jpg,14.0
output/preprocessed_image\V\V81.jpg,21.0
output/preprocessed_image\Y\Y91.jpg,24.0
output/preprocessed_image\R\R325.jpg,17.0
output/preprocessed_image\X\X154.jpg,23.0
output/preprocessed_image\V\V156.jpg,21.0
output/preprocessed_image\I\I163.jpg,8.0
output/preprocessed_image\A\A485.jpg,0.0
output/preprocessed_image\O\O303.jpg,14.0
output/preprocessed_image\B\B479.jpg,1.0
output/preprocessed_image\O\O169.jpg,14.0
output/preprocessed_image\A\A448.jpg,0.0
output/preprocessed_image\P\P436.jpg,15.0
output/preprocessed_image\C\C408.jpg,2.0
output/preprocessed_image\T\T74.jpg,19.0
output/preprocessed_image\A\A24.jpg,0.0
output/preprocessed_image\T\T139.jpg,19.0
output/preprocessed_image\F\F358.jpg,5.0
output/preprocessed_image\U\U363.jpg,20.0
output/preprocessed_image\Y\Y254.jpg,24.0
output/preprocessed_image\J\J473.jpg,9.0
output/preprocessed_image\Q\Q422.jpg,16.0
output/preprocessed_image\H\H382.jpg,7.0
output/preprocessed_image\A\A397.jpg,0.0
output/preprocessed_image\C\C432.jpg,2.0
output/preprocessed_image\Q\Q301.jpg,16.0
output/preprocessed_image\Q\Q147.jpg,16.0
output/preprocessed_image\M\M286.jpg,12.0
output/preprocessed_image\F\F176.jpg,5.0
output/preprocessed_image\R\R466.jpg,17.0
output/preprocessed_image\U\U367.jpg,20.0
output/preprocessed_image\E\E170.jpg,4.0
output/preprocessed_image\nothing\nothing169.jpg,26.0
output/preprocessed_image\F\F359.jpg,5.0
output/preprocessed_image\R\R289.jpg,17.0
output/preprocessed_image\Y\Y427.jpg,24.0
output/preprocessed_image\P\P413.jpg,15.0
output/preprocessed_image\Z\Z117.jpg,25.0
output/preprocessed_image\K\K443.jpg,10.0
output/preprocessed_image\Z\Z378.jpg,25.0
output/preprocessed_image\Y\Y97.jpg,24.0
output/preprocessed_image\J\J254.jpg,9.0
output/preprocessed_image\K\K291.jpg,10.0
output/preprocessed_image\D\D0.jpg,3.0
output/preprocessed_image\D\D119.jpg,3.0
output/preprocessed_image\I\I398.jpg,8.0
output/preprocessed_image\Y\Y399.jpg,24.0
output/preprocessed_image\G\G123.jpg,6.0
output/preprocessed_image\L\L12.jpg,11.0
output/preprocessed_image\G\G392.jpg,6.0
output/preprocessed_image\H\H309.jpg,7.0
output/preprocessed_image\Q\Q211.jpg,16.0
output/preprocessed_image\nothing\nothing286.jpg,26.0
output/preprocessed_image\C\C129.jpg,2.0
output/preprocessed_image\K\K416.jpg,10.0
output/preprocessed_image\C\C247.jpg,2.0
output/preprocessed_image\O\O44.jpg,14.0
output/preprocessed_image\F\F452.jpg,5.0
output/preprocessed_image\G\G332.jpg,6.0
output/preprocessed_image\G\G469.jpg,6.0
output/preprocessed_image\P\P47.jpg,15.0
output/preprocessed_image\A\A179.jpg,0.0
output/preprocessed_image\M\M463.jpg,12.0
output/preprocessed_image\E\E317.jpg,4.0
output/preprocessed_image\K\K301.jpg,10.0
output/preprocessed_image\D\D490.jpg,3.0
output/preprocessed_image\B\B220.jpg,1.0
output/preprocessed_image\N\N328.jpg,13.0
output/preprocessed_image\Z\Z381.jpg,25.0
output/preprocessed_image\X\X420.jpg,23.0
output/preprocessed_image\H\H466.jpg,7.0
output/preprocessed_image\Z\Z457.jpg,25.0
output/preprocessed_image\A\A154.jpg,0.0
output/preprocessed_image\C\C153.jpg,2.0
output/preprocessed_image\F\F474.jpg,5.0
output/preprocessed_image\B\B10.jpg,1.0
output/preprocessed_image\Y\Y138.jpg,24.0
output/preprocessed_image\B\B153.jpg,1.0
output/preprocessed_image\H\H375.jpg,7.0
output/preprocessed_image\M\M86.jpg,12.0
output/preprocessed_image\P\P146.jpg,15.0
output/preprocessed_image\J\J176.jpg,9.0
output/preprocessed_image\A\A48.jpg,0.0
output/preprocessed_image\Y\Y255.jpg,24.0
output/preprocessed_image\D\D185.jpg,3.0
output/preprocessed_image\V\V191.jpg,21.0
output/preprocessed_image\Z\Z398.jpg,25.0
output/preprocessed_image\G\G271.jpg,6.0
output/preprocessed_image\B\B209.jpg,1.0
output/preprocessed_image\F\F495.jpg,5.0
output/preprocessed_image\Y\Y247.jpg,24.0
output/preprocessed_image\B\B432.jpg,1.0
output/preprocessed_image\L\L78.jpg,11.0
output/preprocessed_image\A\A149.jpg,0.0
output/preprocessed_image\T\T459.jpg,19.0
output/preprocessed_image\Y\Y439.jpg,24.0
output/preprocessed_image\M\M34.jpg,12.0
output/preprocessed_image\H\H423.jpg,7.0
output/preprocessed_image\S\S241.jpg,18.0
output/preprocessed_image\R\R160.jpg,17.0
output/preprocessed_image\W\W138.jpg,22.0
output/preprocessed_image\E\E173.jpg,4.0
output/preprocessed_image\V\V33.jpg,21.0
output/preprocessed_image\U\U184.jpg,20.0
output/preprocessed_image\R\R66.jpg,17.0
output/preprocessed_image\I\I218.jpg,8.0
output/preprocessed_image\O\O17.jpg,14.0
output/preprocessed_image\W\W303.jpg,22.0
output/preprocessed_image\T\T462.jpg,19.0
output/preprocessed_image\A\A233.jpg,0.0
output/preprocessed_image\P\P275.jpg,15.0
output/preprocessed_image\G\G113.jpg,6.0
output/preprocessed_image\V\V417.jpg,21.0
output/preprocessed_image\F\F106.jpg,5.0
output/preprocessed_image\A\A5.jpg,0.0
output/preprocessed_image\M\M268.jpg,12.0
output/preprocessed_image\V\V233.jpg,21.0
output/preprocessed_image\C\C280.jpg,2.0
output/preprocessed_image\U\U277.jpg,20.0
output/preprocessed_image\R\R144.jpg,17.0
output/preprocessed_image\X\X210.jpg,23.0
output/preprocessed_image\T\T427.jpg,19.0
output/preprocessed_image\U\U341.jpg,20.0
output/preprocessed_image\J\J168.jpg,9.0
output/preprocessed_image\Y\Y17.jpg,24.0
output/preprocessed_image\N\N476.jpg,13.0
output/preprocessed_image\T\T390.jpg,19.0
output/preprocessed_image\U\U484.jpg,20.0
output/preprocessed_image\Q\Q55.jpg,16.0
output/preprocessed_image\D\D41.jpg,3.0
output/preprocessed_image\J\J445.jpg,9.0
output/preprocessed_image\F\F248.jpg,5.0
output/preprocessed_image\E\E313.jpg,4.0
output/preprocessed_image\D\D212.jpg,3.0
output/preprocessed_image\R\R154.jpg,17.0
output/preprocessed_image\V\V151.jpg,21.0
output/preprocessed_image\Q\Q114.jpg,16.0
output/preprocessed_image\H\H364.jpg,7.0
output/preprocessed_image\Y\Y487.jpg,24.0
output/preprocessed_image\H\H489.jpg,7.0
output/preprocessed_image\P\P329.jpg,15.0
output/preprocessed_image\X\X246.jpg,23.0
output/preprocessed_image\A\A423.jpg,0.0
output/preprocessed_image\A\A42.jpg,0.0
output/preprocessed_image\P\P174.jpg,15.0
output/preprocessed_image\D\D76.jpg,3.0
output/preprocessed_image\nothing\nothing171.jpg,26.0
output/preprocessed_image\V\V170.jpg,21.0
output/preprocessed_image\Z\Z302.jpg,25.0
output/preprocessed_image\A\A234.jpg,0.0
output/preprocessed_image\Y\Y60.jpg,24.0
output/preprocessed_image\S\S75.jpg,18.0
output/preprocessed_image\M\M12.jpg,12.0
output/preprocessed_image\G\G362.jpg,6.0
output/preprocessed_image\P\P307.jpg,15.0
output/preprocessed_image\S\S208.jpg,18.0
output/preprocessed_image\F\F340.jpg,5.0
output/preprocessed_image\K\K30.jpg,10.0
output/preprocessed_image\K\K209.jpg,10.0
output/preprocessed_image\nothing\nothing310.jpg,26.0
output/preprocessed_image\M\M47.jpg,12.0
output/preprocessed_image\B\B493.jpg,1.0
output/preprocessed_image\Q\Q443.jpg,16.0
output/preprocessed_image\S\S323.jpg,18.0
output/preprocessed_image\T\T466.jpg,19.0
output/preprocessed_image\Y\Y225.jpg,24.0
output/preprocessed_image\C\C105.jpg,2.0
output/preprocessed_image\X\X365.jpg,23.0
output/preprocessed_image\Z\Z230.jpg,25.0
output/preprocessed_image\M\M164.jpg,12.0
output/preprocessed_image\F\F100.jpg,5.0
output/preprocessed_image\D\D32.jpg,3.0
output/preprocessed_image\F\F23.jpg,5.0
output/preprocessed_image\Q\Q461.jpg,16.0
output/preprocessed_image\H\H377.jpg,7.0
output/preprocessed_image\X\X158.jpg,23.0
output/preprocessed_image\K\K269.jpg,10.0
output/preprocessed_image\V\V98.jpg,21.0
output/preprocessed_image\L\L229.jpg,11.0
output/preprocessed_image\R\R339.jpg,17.0
output/preprocessed_image\R\R446.jpg,17.0
output/preprocessed_image\G\G305.jpg,6.0
output/preprocessed_image\R\R321.jpg,17.0
output/preprocessed_image\Y\Y88.jpg,24.0
output/preprocessed_image\R\R469.jpg,17.0
output/preprocessed_image\Q\Q120.jpg,16.0
output/preprocessed_image\Y\Y382.jpg,24.0
output/preprocessed_image\I\I118.jpg,8.0
output/preprocessed_image\I\I308.jpg,8.0
output/preprocessed_image\R\R322.jpg,17.0
output/preprocessed_image\W\W194.jpg,22.0
output/preprocessed_image\R\R81.jpg,17.0
output/preprocessed_image\S\S17.jpg,18.0
output/preprocessed_image\V\V487.jpg,21.0
output/preprocessed_image\H\H359.jpg,7.0
output/preprocessed_image\H\H48.jpg,7.0
output/preprocessed_image\nothing\nothing258.jpg,26.0
output/preprocessed_image\N\N426.jpg,13.0
output/preprocessed_image\S\S405.jpg,18.0
output/preprocessed_image\R\R421.jpg,17.0
output/preprocessed_image\O\O364.jpg,14.0
output/preprocessed_image\O\O121.jpg,14.0
output/preprocessed_image\T\T186.jpg,19.0
output/preprocessed_image\A\A85.jpg,0.0
output/preprocessed_image\V\V240.jpg,21.0
output/preprocessed_image\T\T437.jpg,19.0
output/preprocessed_image\A\A188.jpg,0.0
output/preprocessed_image\I\I375.jpg,8.0
output/preprocessed_image\F\F427.jpg,5.0
output/preprocessed_image\nothing\nothing131.jpg,26.0
output/preprocessed_image\nothing\nothing23.jpg,26.0
output/preprocessed_image\R\R461.jpg,17.0
output/preprocessed_image\U\U415.jpg,20.0
output/preprocessed_image\P\P91.jpg,15.0
output/preprocessed_image\E\E27.jpg,4.0
output/preprocessed_image\U\U202.jpg,20.0
output/preprocessed_image\A\A56.jpg,0.0
output/preprocessed_image\F\F490.jpg,5.0
output/preprocessed_image\C\C430.jpg,2.0
output/preprocessed_image\I\I401.jpg,8.0
output/preprocessed_image\S\S399.jpg,18.0
